fab,factory,date,line,wisdom_batch_id
Fab2,F52,2019/6/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2019/5/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2019/8/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2020/4/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2021/2/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2020/6/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2019/5/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2019/3/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2020/11/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/12/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2020/1/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2021/10/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2019/3/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2019/5/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2019/6/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2020/8/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2021/5/20,1.3,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2019/8/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2022/1/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2020/2/29,4.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2022/1/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2021/10/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2019/4/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2019/10/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2019/12/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2019/8/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2021/2/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2021/5/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/4/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2019/10/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2020/1/7,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/9/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2019/12/9,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2021/12/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2019/5/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2019/1/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2019/8/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2020/1/7,8,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2019/7/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2021/1/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2021/5/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/10/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2021/7/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2019/3/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/7/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2021/7/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2021/8/20,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2021/12/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2020/11/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2021/10/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2019/1/21,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2019/5/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2020/9/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/4/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2019/7/25,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2020/7/31,0,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2020/2/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2020/1/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2021/6/6,0,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/2/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2021/9/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2021/2/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2021/1/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2021/1/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2020/5/18,3,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2019/8/23,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2020/12/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2020/5/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2019/3/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2021/7/1,0,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2020/10/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2019/6/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2021/4/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2020/1/5,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2021/7/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2019/4/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2019/8/20,4,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2020/10/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2020/9/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2020/12/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2019/2/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2021/10/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2020/2/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2021/12/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2019/8/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2019/8/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2019/11/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2020/4/1,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2021/11/5,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2021/6/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2020/1/5,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2019/10/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2020/8/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2020/6/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2021/4/22,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2021/3/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2021/10/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2019/8/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2020/11/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2021/10/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2019/10/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/3/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2019/2/10,8,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2019/8/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2019/7/17,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2019/9/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2022/1/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2019/2/7,3,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2020/9/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2021/4/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2020/7/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2020/8/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2022/1/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2021/10/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/10/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2019/9/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2021/5/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/2/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2019/12/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2019/4/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2020/12/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2020/1/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/9/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2021/4/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/7/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2021/1/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2020/7/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2019/2/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2021/4/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2021/3/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2019/4/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2021/7/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2019/7/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2021/4/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2019/3/18,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2022/1/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2019/12/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2021/7/31,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2019/9/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2020/12/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2020/11/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/9/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2020/9/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2019/12/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2021/1/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2019/9/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2019/4/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2020/7/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/12/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2021/10/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2020/11/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2021/3/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2019/1/16,0.25,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2020/8/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2019/6/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2019/6/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2021/7/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2022/2/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2021/12/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2020/12/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2019/2/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2019/6/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2021/3/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2020/8/26,2.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2019/11/23,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2020/10/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2021/8/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2020/2/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2019/5/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2021/1/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2019/7/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2019/6/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2020/6/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2020/3/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2020/9/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2022/1/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2020/10/12,4,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/12/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2019/3/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2020/1/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2020/10/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2022/1/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2021/11/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2020/4/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2019/1/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2020/6/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2021/1/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2019/12/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2020/6/17,4,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2019/5/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2020/10/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2019/11/28,8,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/7/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2019/9/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2020/2/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/7/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2021/8/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/3/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2020/4/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2020/12/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2020/4/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2021/3/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2020/12/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2020/8/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2019/6/17,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2021/10/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2020/12/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2019/4/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2019/6/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2019/7/9,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2020/7/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2020/12/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2021/11/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2020/7/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2020/6/18,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2020/10/15,4,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2021/3/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2019/7/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2019/3/7,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2019/10/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/4/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2019/9/6,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2019/11/2,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2021/10/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2020/6/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2019/5/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2020/5/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/6/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2021/2/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2019/5/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2019/8/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2020/6/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2021/5/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2020/8/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2020/11/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2020/4/6,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2019/11/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2020/6/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/5/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2020/10/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2019/11/15,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/4/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2019/10/24,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/10/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2021/5/11,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2020/3/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2020/7/15,1.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/3/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2019/10/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2019/12/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2021/9/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2019/12/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/2/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2019/9/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2019/4/10,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2019/12/27,8,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2020/6/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2021/11/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2020/9/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2021/6/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/8/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2019/5/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/11/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2021/1/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2020/7/18,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2020/7/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2020/1/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2020/5/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2021/8/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2022/1/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2022/2/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2019/1/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2021/1/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2021/7/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2021/3/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2020/10/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2019/11/2,1.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2019/4/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2021/12/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2020/5/8,0.75,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2020/8/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2021/10/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2022/1/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2020/3/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2022/1/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2019/8/29,6,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2019/9/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/4/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2020/12/30,0,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2019/7/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2021/8/16,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2020/7/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2019/5/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2019/2/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/8/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2021/6/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2020/4/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2021/2/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2019/1/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2019/3/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2021/12/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2019/8/22,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2020/11/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2019/6/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2019/2/6,3,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2019/11/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2020/4/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2019/6/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2020/2/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2021/7/30,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2019/3/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/10/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2021/5/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2019/12/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2020/9/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2021/8/23,1.75,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/2/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2019/8/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2020/12/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2020/6/6,4,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2021/7/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
